/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_26_484.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_26_484.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_26_484.jpg, 0, 0, 0, 8.084031E-05
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_26_599.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_26_599.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_26_599.jpg, 0, 0, 0, 7.825944E-05
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_26_699.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_26_699.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_26_699.jpg, 0, 0, 0, 7.944569E-05
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_26_800.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_26_800.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_26_800.jpg, 0, 0, 0, 7.790073E-05
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_26_913.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_26_913.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_26_913.jpg, 0, 0, 0, 7.797107E-05
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_27_015.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_27_015.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_27_015.jpg, 0, 0, 0, 7.933285E-05
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_27_130.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_27_130.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_27_130.jpg, 0, 0, 0, 7.894766E-05
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_27_232.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_27_232.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_27_232.jpg, 0, 0, 0, 7.83778E-05
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_27_349.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_27_349.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_27_349.jpg, 0, 0, 0, 7.807791E-05
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_27_464.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_27_464.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_27_464.jpg, 0, 0, 0, 8.118946E-05
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_27_582.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_27_582.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_27_582.jpg, 0, 0.05682921, 0, 0.02034028
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_27_682.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_27_682.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_27_682.jpg, -0.02412915, 0.3373983, 0, 0.3083889
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_27_786.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_27_786.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_27_786.jpg, -0.3457739, 0.6590431, 0, 0.8695727
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_27_900.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_27_900.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_27_900.jpg, -0.6894093, 1, 0, 1.99992
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_28_000.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_28_000.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_28_000.jpg, -0.7797568, 1, 0, 3.070979
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_28_117.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_28_117.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_28_117.jpg, -0.4289668, 1, 0, 4.475121
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_28_230.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_28_230.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_28_230.jpg, -0.1380208, 1, 0, 5.639927
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_28_349.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_28_349.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_28_349.jpg, 0, 1, 0, 7.011022
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_28_463.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_28_463.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_28_463.jpg, 0, 1, 0, 8.373497
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_28_565.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_28_565.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_28_565.jpg, 0, 1, 0, 9.496799
/home/neptukur/Desktop/Data/IMG/center_2020_02_02_12_55_28_681.jpg, /home/neptukur/Desktop/Data/IMG/left_2020_02_02_12_55_28_681.jpg, /home/neptukur/Desktop/Data/IMG/right_2020_02_02_12_55_28_681.jpg, -0.05157924, 1, 0, 10.82966
